,code,2nd_code,std_price,name
798,A099440,1,1835,스맥
799,A099520,1,1285,ITX-AI
800,A099750,1,45800,이지케어텍
801,A100030,1,20600,모바일리더
802,A100090,1,21350,삼강엠앤티
803,A100120,1,41900,뷰웍스
804,A100130,1,5910,동국S&C
805,A100590,1,9020,머큐리
806,A100660,1,7650,서암기계공업
807,A100700,1,4425,세운메디칼
808,A100790,1,9650,미래에셋벤처투자
809,A101000,1,1015,상상인인더스트리
810,A101160,1,22550,월덱스
811,A101170,1,4890,우림기계
812,A101240,1,7790,씨큐브
813,A101330,1,3650,모베이스
814,A101360,1,39750,이엔드디
815,A101390,1,1165,아이엠
816,A101400,1,1225,엔시트론
817,A101490,1,30400,에스앤에스텍
818,A101670,1,1960,코리아에스이
819,A101680,1,1440,한국정밀기계
820,A101730,1,10100,위메이드맥스
821,A101930,1,12400,인화정공
822,A102120,1,12900,어보브반도체
823,A102710,1,34250,이엔에프테크놀로지
824,A102940,1,37300,코오롱생명과학
825,A103230,1,2505,에스앤더블류
826,A103840,1,5140,우양
827,A104040,1,2575,대성파인텍
828,A104200,1,6180,NHN벅스
829,A104460,1,36300,디와이피엔에프
830,A104480,1,7010,티케이케미칼
831,A104540,1,16150,코렌텍
832,A104620,1,15350,노랑풍선
833,A104830,1,33900,원익머트리얼즈
834,A105330,1,12050,케이엔더블유
835,A105550,1,8710,트루윈
836,A105740,1,13850,디케이락
837,A106080,1,0,하이소닉
838,A106190,1,17700,하이텍팜
839,A106240,1,12200,파인테크닉스
840,A106520,1,5530,디지탈옵틱
841,A108230,1,10100,톱텍
842,A108320,1,113800,LX세미콘
843,A108380,1,18100,대양전기공업
844,A108490,1,14250,로보티즈
845,A108860,1,4150,셀바스AI
846,A109080,1,24150,옵티시스
847,A109610,1,3875,에스와이
848,A109740,1,8550,디에스케이
849,A109820,1,11150,진매트릭스
850,A109860,1,15650,동일금속
851,A109960,1,885,에이프로젠 H&G
852,A110020,1,5980,전진바이오팜
853,A110790,1,44550,크리스에프앤씨
854,A110990,1,10350,디아이티
855,A111710,1,9690,남화산업
856,A111820,1,389,지유온
857,A111870,1,904,KH 일렉트론
858,A112040,1,80000,위메이드
859,A113810,1,1330,디젠스
860,A114120,1,1155,크루셜텍
861,A114190,1,2500,강원
862,A114450,1,8730,KPX생명과학
863,A114570,1,0,지스마트글로벌
864,A114630,1,4900,폴라리스우노
865,A114810,1,9190,아이원스
866,A115160,1,5530,휴맥스
867,A115180,1,30300,큐리언트
868,A115310,1,25850,인포바인
869,A115440,1,8800,우리넷
870,A115450,1,16850,지트리비앤티
871,A115480,1,1215,씨유메디칼
872,A115500,1,7150,케이씨에스
873,A115530,1,839,씨엔플러스
874,A115570,1,4495,스타플렉스
875,A115610,1,3185,이미지스
876,A115960,1,26300,연우
877,A117670,1,3865,알파홀딩스
878,A117730,1,7500,티로보틱스
879,A118990,1,6280,모트렉스
880,A119500,1,4755,포메탈
881,A119610,1,29200,인터로조
882,A119830,1,12200,아이텍
883,A119850,1,4575,지엔씨에너지
884,A119860,1,31950,다나와
885,A120240,1,27700,대정화금
886,A121440,1,8690,골프존뉴딘홀딩스
887,A121600,1,42950,나노신소재
888,A121800,1,10150,비덴트
889,A121850,1,2315,코이즈
890,A121890,1,739,에스디시스템
891,A122310,1,9910,제노레이
892,A122350,1,6500,삼기
893,A122450,1,9770,KMH
894,A122640,1,12100,예스티
895,A122690,1,2670,서진오토모티브
896,A122870,1,54500,와이지엔터테인먼트
897,A122990,1,11500,와이솔
898,A123010,1,1570,폴라리스웍스
899,A123040,1,6550,엠에스오토텍
900,A123330,1,6610,제닉
901,A123410,1,3750,코리아에프티
902,A123420,1,20700,선데이토즈
903,A123570,1,7150,이엠넷
904,A123750,1,5010,알톤스포츠
905,A123840,1,922,한일진공
906,A123860,1,24250,아나패스
907,A124500,1,5050,아이티센
908,A124560,1,7660,태웅로직스
909,A125210,1,12450,아모그린텍
910,A126340,1,57400,비나텍
911,A126600,1,7970,코프라
912,A126640,1,2900,화신정공
913,A126700,1,16900,하이비젼시스템
914,A126870,1,2230,뉴로스
915,A126880,1,7020,제이엔케이히터
916,A127120,1,4170,디엔에이링크
917,A127160,1,282,매직마이크로
918,A127710,1,4340,아시아경제
919,A128540,1,4830,에코캡
920,A128660,1,6700,피제이메탈
921,A129890,1,16600,앱코
922,A130500,1,6690,GH신소재
923,A130580,1,10250,나이스디앤비
924,A130740,1,4975,티피씨글로벌
925,A131030,1,7150,디에이치피코리아
926,A131090,1,1400,시큐브
927,A131100,1,968,스카이이앤엠
928,A131180,1,2260,딜리
929,A131220,1,10500,대한과학
930,A131290,1,73100,티에스이
931,A131370,1,8000,알서포트
932,A131390,1,37100,원익피앤이
933,A131400,1,2005,이브이첨단소재
934,A131760,1,1665,파인텍
935,A131970,1,48650,테스나
936,A133750,1,5010,메가엠디
937,A134060,1,8910,이퓨쳐
938,A134580,1,2910,디엠티
939,A136480,1,2975,하림
940,A136510,1,31300,쎄미시스코
941,A136540,1,15700,윈스
942,A137400,1,32350,피엔티
943,A137940,1,1635,넥스트아이
944,A137950,1,10750,제이씨케미칼
945,A138070,1,7360,신진에스엠
946,A138080,1,37350,오이솔루션
947,A138360,1,4480,협진
948,A138580,1,21650,비즈니스온
949,A138610,1,33850,나이벡
950,A138690,1,6760,엘아이에스
951,A139050,1,612,시티랩스
952,A139670,1,21200,키네마스터
953,A140070,1,4575,서플러스글로벌
954,A140410,1,177100,메지온
955,A140520,1,3550,대창스틸
956,A140670,1,11600,알에스오토메이션
957,A140860,1,115200,파크시스템스
958,A141000,1,10650,비아트론
959,A141020,1,108,포티스
960,A141080,1,50100,레고켐바이오
961,A142210,1,6300,유니트론텍
962,A142280,1,9500,녹십자엠에스
963,A142760,1,11350,바이오리더스
964,A143160,1,25250,아이디스
965,A143240,1,48450,사람인에이치알
966,A143540,1,2305,영우디에스피
967,A144510,1,99200,녹십자랩셀
968,A144960,1,6910,뉴파워프라즈마
969,A145020,1,186900,휴젤
970,A147760,1,8630,마이크로프랜드
971,A147830,1,9360,제룡산업
972,A148140,1,2650,비디아이
973,A148150,1,28450,세경하이테크
974,A148250,1,15000,알엔투테크놀로지
975,A149950,1,22150,아바텍
976,A149980,1,5600,하이로닉
977,A150840,1,3625,인트로메딕
978,A150900,1,7060,파수
979,A151860,1,16250,KG ETS
980,A151910,1,5910,나노스
981,A153460,1,8250,네이블
982,A153490,1,1880,우리이앤엘
983,A153710,1,11550,옵티팜
984,A154030,1,6970,아시아종묘
985,A154040,1,3450,솔루에타
986,A155650,1,8650,와이엠씨
987,A156100,1,16600,엘앤케이바이오
988,A158310,1,0,참존글로벌
989,A158430,1,30500,아톤
990,A159580,1,11600,제로투세븐
991,A159910,1,263,스킨앤스킨
992,A160550,1,10600,NEW
993,A160600,1,0,이큐셀
994,A160980,1,17950,싸이맥스
995,A161570,1,1555,THE MIDONG
996,A161580,1,10450,필옵틱스
997,A163730,1,18700,핑거
998,A164060,1,12600,이루다
999,A166090,1,50700,하나머티리얼즈
1000,A166480,1,21050,코아스템
1001,A168330,1,8610,내츄럴엔도텍
1002,A169330,1,8730,엠브레인
1003,A170030,1,7870,현대공업
1004,A170790,1,16900,파이오링크
1005,A170920,1,10900,엘티씨
1006,A171010,1,6150,램테크놀러지
1007,A171090,1,26000,선익시스템
1008,A171120,1,9170,라이온켐텍
1009,A173130,1,4410,오파스넷
1010,A173940,1,5870,에프엔씨엔터
1011,A174880,1,5000,장원테크
1012,A174900,1,18900,앱클론
1013,A175140,1,7280,인포마크
1014,A175250,1,41300,아이큐어
1015,A176440,1,1920,에이치엔티
1016,A177350,1,4985,베셀
1017,A177830,1,5030,파버나인
1018,A178320,1,37800,서진시스템
1019,A178780,1,1730,유테크
1020,A179290,1,5680,엠아이텍
1021,A179900,1,12950,유티아이
1022,A180400,1,7740,캔서롭
1023,A181340,1,20800,이즈미디어
1024,A182360,1,13150,큐브엔터
1025,A182400,1,24250,엔케이맥스
1026,A182690,1,1440,테라셈
1027,A183300,1,85400,코미코
1028,A183490,1,83300,엔지켐생명과학
1029,A184230,1,1370,SGA솔루션즈
1030,A185490,1,43550,아이진
1031,A186230,1,18200,그린플러스
1032,A187220,1,6130,디티앤씨
1033,A187270,1,5730,신화콘텍
1034,A187420,1,10250,제노포커스
1035,A187660,1,5850,에이디엠코리아
1036,A187790,1,2250,나노
1037,A187870,1,32650,디바이스이엔지
1038,A189300,1,68900,인텔리안테크
1039,A189330,1,60000,씨이랩
1040,A189690,1,7490,포시에스
1041,A189860,1,15950,서전기전
1042,A189980,1,3305,흥국에프엔비
1043,A190510,1,9240,나무가
1044,A190650,1,13550,코리아에셋투자증권
1045,A191410,1,4755,육일씨엔에쓰
1046,A191420,1,27400,테고사이언스
1047,A192250,1,2365,케이사인
1048,A192390,1,5680,윈하이텍
1049,A192410,1,2935,THQ
1050,A192440,1,50500,슈피겐코리아
1051,A193250,1,2165,와이제이엠게임즈
1052,A194480,1,132400,데브시스터즈
1053,A194700,1,44700,노바렉스
1054,A195500,1,5190,마니커에프앤지
1055,A195940,1,60300,HK이노엔
1056,A195990,1,1070,에이비프로바이오
1057,A196170,1,80900,알테오젠
1058,A196300,1,24050,애니젠
1059,A196450,1,2390,코아시아옵틱스
1060,A196490,1,5800,디에이테크놀로지
1061,A196700,1,4560,웹스
1062,A197140,1,6170,디지캡
1063,A198080,1,3900,엔피디
1064,A198440,1,3980,고려시멘트
1065,A199820,1,20100,제일전기공업
1066,A200130,1,37200,콜마비앤에이치
1067,A200230,1,4110,텔콘RF제약
1068,A200470,1,7750,에이팩트
1069,A200670,1,33700,휴메딕스
1070,A200710,1,21350,에이디테크놀로지
1071,A200780,1,19450,비씨월드제약
1072,A201490,1,5420,미투온
1073,A203400,1,23350,에이비온
1074,A203450,1,4525,유니온커뮤니티
1075,A203650,1,5170,드림시큐리티
1076,A203690,1,3045,프로스테믹스
1077,A204020,1,3460,그리티
1078,A204270,1,8720,제이앤티씨
1079,A204620,1,3325,글로벌텍스프리
1080,A204630,1,2605,스튜디오산타클로스
1081,A204840,1,1290,지엘팜텍
1082,A205100,1,5020,엑셈
1083,A205470,1,14600,휴마시스
1084,A205500,1,5760,액션스퀘어
1085,A206400,1,5640,베노홀딩스
1086,A206560,1,12800,덱스터
1087,A206640,1,19400,바디텍메드
1088,A206650,1,44450,유바이오로직스
1089,A207760,1,8530,미스터블루
1090,A208140,1,3375,정다운
1091,A208340,1,8460,파멥신
1092,A208350,1,5760,지란지교시큐리티
1093,A208370,1,2585,셀바스헬스케어
1094,A208640,1,2455,썸에이지
1095,A208710,1,4280,바이오로그디바이스
1096,A208860,1,2205,엔지스테크널러지
1097,A211270,1,16500,AP위성
1098,A212560,1,8280,네오오토
1099,A213090,1,11750,미래테크놀로지
1100,A213420,1,68400,덕산네오룩스
1101,A214150,1,20900,클래시스
1102,A214180,1,21600,민앤지
1103,A214260,1,49700,라파스
1104,A214270,1,1070,퓨쳐스트림네트웍스
1105,A214310,1,1110,에스엘바이오닉스
1106,A214370,1,74400,케어젠
1107,A214430,1,17600,아이쓰리시스템
1108,A214450,1,91300,파마리서치
1109,A214610,1,11750,미코바이오메드
1110,A214680,1,1525,디알텍
1111,A214870,1,12800,뉴지랩파마
1112,A215000,1,143500,골프존
1113,A215090,1,2630,휴센텍
1114,A215100,1,3895,로보로보
1115,A215200,1,78900,메가스터디교육
1116,A215360,1,21450,우리산업
1117,A215380,1,6260,우정바이오
1118,A215480,1,1540,토박스코리아
1119,A215600,1,12100,신라젠
1120,A215790,1,2345,이노인스트루먼트
1121,A216050,1,48900,인크로스
1122,A216080,1,37250,제테마
1123,A217190,1,10250,제너셈
1124,A217270,1,19350,넵튠
1125,A217330,1,60400,싸이토젠
1126,A217480,1,4060,에스디생명공학
1127,A217500,1,3825,러셀
1128,A217600,1,3880,켐온
1129,A217620,1,2100,디딤
1130,A217730,1,4780,강스템바이오텍
1131,A217820,1,10450,엔에스
1132,A218150,1,3795,미래생명자원
1133,A218410,1,33150,RFHIC
1134,A219130,1,13150,타이거일렉
1135,A219420,1,8330,링크제니시스
1136,A219550,1,5380,자안코스메틱
1137,A219750,1,2710,지티지웰니스
1138,A220100,1,18000,퓨쳐켐
1139,A220180,1,4105,핸디소프트
1140,A220260,1,12500,켐트로스
1141,A220630,1,4395,맘스터치
1142,A221610,1,2995,자안바이오
1143,A221840,1,5490,하이즈항공
1144,A221980,1,16900,케이디켐
1145,A222040,1,9070,코스맥스엔비티
1146,A222080,1,16800,씨아이에스
1147,A222110,1,9150,팬젠
1148,A222420,1,2285,쎄노텍
1149,A222800,1,28800,심텍
1150,A222810,1,387,마이더스AI
1151,A222980,1,9800,한국맥널티
1152,A223250,1,14550,드림씨아이에스
1153,A223310,1,0,경남제약헬스케어
1154,A224060,1,280,코디엠
1155,A224110,1,30000,에이텍티앤
1156,A225190,1,11200,삼양옵틱스
1157,A225220,1,16400,제놀루션
1158,A225330,1,7400,씨엠에스에듀
1159,A225430,1,2450,케이엠제약
1160,A225530,1,11400,보광산업
1161,A225570,1,12300,넷게임즈
1162,A225590,1,2235,패션플랫폼
1163,A226330,1,12150,신테카바이오
1164,A226340,1,3025,본느
1165,A226360,1,1820,KH E&T
1166,A226400,1,3910,오스테오닉
1167,A226440,1,1655,한송네오텍
1168,A226950,1,44450,올릭스
1169,A227100,1,15850,에이치앤비디자인
1170,A227610,1,1940,아우딘퓨쳐스
1171,A227950,1,1620,엔투텍
1172,A228340,1,5260,동양파일
1173,A228670,1,31550,레이
1174,A228760,1,13150,지노믹트리
1175,A228850,1,14900,레이언스
1176,A229000,1,20000,젠큐릭스
1177,A230240,1,21050,에치에프알
1178,A230360,1,21650,에코마케팅
1179,A230980,1,2140,에이트원
1180,A232140,1,5870,와이아이케이
1181,A232680,1,31950,라온테크
1182,A234100,1,4470,세원
1183,A234300,1,8800,에스트래픽
1184,A234340,1,31500,세틀뱅크
1185,A234690,1,10350,녹십자웰빙
1186,A234920,1,4115,자이글
1187,A235980,1,67000,메드팩토
1188,A236200,1,24850,슈프리마
1189,A236810,1,20750,엔비티
1190,A237690,1,104000,에스티팜
1191,A237750,1,8710,피앤씨테크
1192,A237820,1,8240,플레이디
1193,A237880,1,21450,클리오
1194,A238090,1,10800,앤디포스
1195,A238120,1,10850,얼라인드
1196,A238200,1,13050,비피도
1197,A238490,1,9880,힘스
1198,A239340,1,5880,줌인터넷
1199,A239610,1,36600,에이치엘사이언스
1200,A239890,1,38450,피엔에이치테크
1201,A240810,1,43950,원익IPS
1202,A241520,1,5630,DSC인베스트먼트
1203,A241690,1,12000,유니테크노
1204,A241710,1,16250,코스메카코리아
1205,A241770,1,12100,메카로
1206,A241790,1,15000,오션브릿지
1207,A241820,1,49300,피씨엘
1208,A241840,1,32900,에이스토리
1209,A242040,1,2795,나무기술
1210,A243070,1,57100,휴온스
1211,A243840,1,83900,신흥에스이씨
1212,A244460,1,12550,올리패스
1213,A245620,1,4035,EDGC
1214,A246690,1,3150,TS인베스트먼트
1215,A246710,1,68100,티앤알바이오팹
1216,A246720,1,5700,아스타
1217,A246960,1,14400,이노테라피
1218,A247540,1,455200,에코프로비엠
1219,A247660,1,105000,나노씨엠에스
1220,A250000,1,15850,보라티알
1221,A250060,1,2410,모비스
1222,A250930,1,2380,예선테크
1223,A251370,1,20350,와이엠티
1224,A251630,1,9670,브이원텍
1225,A251970,1,26050,펌텍코리아
1226,A252500,1,2140,세화피앤씨
1227,A252990,1,7460,샘씨엔에스
1228,A253450,1,82300,스튜디오드래곤
1229,A253590,1,2935,네오셈
1230,A253840,1,16400,수젠텍
1231,A254120,1,2340,자비스
1232,A255220,1,2110,SG
1233,A255440,1,13750,야스
1234,A256150,1,14250,한독크린텍
1235,A256630,1,3835,포인트엔지니어링
1236,A256840,1,43600,한국비엔씨
1237,A256940,1,14050,케이피에스
1238,A257370,1,9210,명성티엔에스
1239,A258610,1,7850,이더블유케이
1240,A258790,1,3210,소프트캠프
1241,A258830,1,29250,세종메디칼
1242,A259630,1,13600,엠플러스
1243,A260660,1,8570,알리코제약
1244,A260930,1,9880,씨티케이
1245,A261200,1,11250,덴티스
1246,A262260,1,36350,에이프로
1247,A262840,1,11700,아이퀘스트
1248,A263020,1,9830,디케이앤디
1249,A263050,1,27500,유틸렉스
1250,A263540,1,2015,샘코
1251,A263600,1,8270,덕우전자
1252,A263690,1,12250,디알젬
1253,A263700,1,8560,케어랩스
1254,A263720,1,40500,디앤씨미디어
1255,A263750,1,82000,펄어비스
1256,A263770,1,5460,유에스티
1257,A263800,1,5260,데이타솔루션
1258,A263810,1,4220,상신전자
1259,A263860,1,7700,지니언스
1260,A263920,1,4555,휴온스블러썸
1261,A264450,1,22700,유비쿼스
1262,A264660,1,14650,씨앤지하이테크
1263,A264850,1,3640,이랜시스
1264,A265520,1,28050,AP시스템
1265,A265560,1,22200,영화테크
1266,A265740,1,13950,엔에프씨
1267,A267320,1,3520,나인테크
1268,A267790,1,9020,배럴
1269,A267980,1,73300,매일유업
1270,A268600,1,60500,셀리버리
1271,A269620,1,1950,시스웍
1272,A270520,1,3630,지엔원에너지
1273,A270660,1,25500,에브리봇
1274,A270870,1,28900,뉴트리
1275,A272110,1,16200,케이엔제이
1276,A272290,1,38900,이녹스첨단소재
1277,A273060,1,1985,와이즈버즈
1278,A273640,1,43400,와이엠텍
1279,A274090,1,15950,켄코아에어로스페이스
1280,A275630,1,5770,에스에스알
1281,A276730,1,3030,제주맥주
1282,A277070,1,7000,린드먼아시아
1283,A277410,1,2750,인산가
1284,A277810,1,20600,레인보우로보틱스
1285,A277880,1,10900,티에스아이
1286,A278280,1,276300,천보
1287,A278650,1,30000,노터스
1288,A279600,1,14450,미디어젠
1289,A281740,1,4860,레이크머티리얼즈
1290,A282880,1,25950,코윈테크
1291,A284620,1,3020,카이노스메드
1292,A285490,1,32900,노바텍
1293,A286750,1,7730,나노브릭
1294,A287410,1,7760,제이시스메디칼
1295,A288330,1,12600,브릿지바이오테라퓨틱스
1296,A288620,1,35100,에스퓨얼셀
1297,A289010,1,8040,아이스크림에듀
1298,A289080,1,3740,SV인베스트먼트
1299,A289220,1,74300,자이언트스텝
1300,A290120,1,7020,대유에이피
1301,A290270,1,6240,휴네시온
1302,A290380,1,7830,대유
1303,A290510,1,7680,코리아센터
1304,A290520,1,16150,신도기연
1305,A290550,1,13850,디케이티
1306,A290650,1,39700,엘앤씨바이오
1307,A290660,1,3320,네오펙트
1308,A290670,1,34550,대보마그네틱
1309,A290690,1,12900,소룩스
1310,A290720,1,43800,푸드나무
1311,A290740,1,8640,액트로
1312,A291230,1,8730,엔피
1313,A291650,1,21000,압타머사이언스
1314,A293490,1,71300,카카오게임즈
1315,A293580,1,11300,나우IB
1316,A293780,1,49750,압타바이오
1317,A294090,1,53000,이오플로우
1318,A294140,1,7550,레몬
1319,A294570,1,83700,쿠콘
1320,A294630,1,3375,서남
1321,A297090,1,23400,씨에스베어링
1322,A297570,1,4940,알로이스
1323,A297890,1,24400,HB솔루션
1324,A298060,1,26000,에스씨엠생명과학
1325,A298380,1,19400,에이비엘바이오
1326,A298540,1,32600,더네이쳐홀딩스
1327,A299030,1,61900,하나기술
1328,A299170,1,2700,더블유에스아이
1329,A299660,1,113500,셀리드
1330,A299900,1,16150,위지윅스튜디오
1331,A299910,1,14300,베스파
1332,A300080,1,21850,플리토
1333,A300120,1,20150,라온피플
1334,A301300,1,37600,바이브컴퍼니
1335,A302430,1,17650,이노메트리
1336,A302550,1,28200,리메드
1337,A303030,1,3140,지니틱스
1338,A303530,1,24050,이노뎁
1339,A304100,1,29300,솔트룩스
1340,A304840,1,19650,피플바이오
1341,A305090,1,33300,마이크로디지탈
1342,A306040,1,26200,에스제이그룹
1343,A306620,1,2880,네온테크
1344,A307180,1,4275,아이엘사이언스
1345,A307280,1,2100,원바이오젠
1346,A307750,1,12000,국전약품
1347,A307870,1,3035,상상인이안1호스팩
1348,A307930,1,8810,컴퍼니케이
1349,A308080,1,47700,바이젠셀
1350,A308100,1,14350,까스텔바작
1351,A309930,1,5960,오하임아이엔티
1352,A310200,1,3705,애니플러스
1353,A310840,1,2040,엔에이치스팩13호
1354,A310870,1,3055,한국제8호스팩
1355,A311390,1,10250,네오크레마
1356,A311690,1,41900,천랩
1357,A312610,1,6340,에이에프더블류
1358,A313750,1,2260,유안타제4호스팩
1359,A313760,1,28200,윌링스
1360,A314130,1,46800,지놈앤컴퍼니
1361,A314930,1,40650,바이오다인
1362,A315640,1,38700,딥노이드
1363,A317030,1,2050,케이비17호스팩
1364,A317120,1,9370,라닉스
1365,A317240,1,1055,TS트릴리온
1366,A317320,1,4590,한화에스비아이스팩
1367,A317330,1,31650,덕산테코피아
1368,A317530,1,12750,캐리소프트
1369,A317690,1,14600,퀀타매트릭스
1370,A317770,1,18200,슈프리마아이디
1371,A317830,1,6450,에스피시스템스
1372,A317850,1,5850,대모
1373,A317870,1,13900,엔바이오니아
1374,A318000,1,9250,한국바이오젠
1375,A318010,1,16050,팜스빌
1376,A318020,1,22400,포인트모바일
1377,A318410,1,16550,비비씨
1378,A319400,1,3515,현대무벡스
1379,A319660,1,35000,피에스케이
1380,A320000,1,2670,윈텍
1381,A321260,1,3410,유진스팩4호
1382,A321550,1,19850,티움바이오
1383,A321820,1,22050,와이더플래닛
1384,A322180,1,12350,티라유텍
1385,A322310,1,33200,오로스테크놀로지
1386,A322510,1,7230,제이엘케이
1387,A322780,1,3340,코퍼스코리아
1388,A323210,1,2180,이베스트이안스팩1호
1389,A323230,1,1970,엠에프엠코리아
1390,A323280,1,2195,신영스팩5호
1391,A323940,1,2095,케이비제18호스팩
1392,A323990,1,80300,박셀바이오
1393,A327260,1,23150,RF머트리얼즈
1394,A328380,1,2140,미래에셋대우스팩3호
1395,A329560,1,2170,상상인이안제2호스팩
1396,A330350,1,13200,위더스제약
1397,A330860,1,47400,네패스아크
1398,A330990,1,2145,케이비제19호스팩
1399,A331380,1,4405,유진스팩5호
1400,A331520,1,2220,교보9호스팩
1401,A331920,1,17900,셀레믹스
1402,A332290,1,2400,대신밸런스제7호스팩
1403,A332370,1,8020,아이디피
1404,A332570,1,8970,와이팜
1405,A332710,1,2200,하나금융14호스팩
1406,A333050,1,2295,신한제6호스팩
1407,A333430,1,2920,일승
1408,A333620,1,23600,엔시스
1409,A334970,1,14850,프레스티지바이오로직스
1410,A335810,1,15550,프리시젼바이오
1411,A335870,1,2245,IBKS제12호스팩
1412,A335890,1,2200,비올
1413,A336060,1,2490,유안타제5호스팩
1414,A336570,1,2305,대신밸런스제8호스팩
1415,A337450,1,2280,SK5호스팩
1416,A337930,1,11450,브랜드엑스코퍼레이션
1417,A338220,1,22650,뷰노
1418,A339950,1,4800,아이비김영
1419,A340120,1,2190,하이제5호스팩
1420,A340350,1,2150,SK6호스팩
1421,A340360,1,2390,다보링크
1422,A340440,1,2880,한화플러스제1호스팩
1423,A340570,1,58300,티앤엘
1424,A340930,1,21350,유일에너테크
1425,A341160,1,2210,하나금융15호스팩
1426,A342550,1,2185,케이비제20호스팩
1427,A343510,1,2170,하나금융16호스팩
1428,A344050,1,2215,신영스팩6호
1429,A347000,1,21850,센코
1430,A347140,1,2275,케이프이에스제4호
1431,A347700,1,12850,라이프시맨틱스
1432,A347740,1,22850,피엔케이피부임상연구센타
1433,A347770,1,26200,핌스
1434,A347860,1,33200,알체라
1435,A347890,1,10150,엠투아이
1436,A348030,1,20850,모비릭스
1437,A348150,1,30150,고바이오랩
1438,A348210,1,58400,넥스틴
1439,A348350,1,20500,위드텍
1440,A349720,1,2205,이베스트스팩5호
1441,A351320,1,2990,IBKS제14호스팩
1442,A351330,1,15150,이삭엔지니어링
1443,A351340,1,2230,IBKS제13호스팩
1444,A352480,1,27950,씨앤씨인터내셔널
1445,A352700,1,20500,씨앤투스성진
1446,A352770,1,12400,클리노믹스
1447,A352910,1,21550,오비고
1448,A352940,1,9280,인바이오
1449,A353060,1,2130,에이치엠씨제5호스팩
1450,A353070,1,2150,에이치엠씨제4호스팩
1451,A353190,1,2135,휴럼
1452,A353490,1,2170,미래에셋대우스팩 5호
1453,A353810,1,5620,이지바이오
1454,A354200,1,20600,엔젠바이오
1455,A355150,1,2195,교보10호스팩
1456,A356860,1,39700,티엘비
1457,A356890,1,13300,싸이버원
1458,A357230,1,16400,에이치피오
1459,A357550,1,22250,석경에이티
1460,A357580,1,24800,아모센스
1461,A357780,1,294700,솔브레인
1462,A359090,1,2155,엔에이치스팩17호
1463,A361390,1,67100,제노코
1464,A361670,1,12700,삼영에스앤씨
1465,A363250,1,13500,진시스템
1466,A363260,1,2810,하나금융17호스팩
1467,A365270,1,39250,큐라클
1468,A365590,1,2330,엔에이치스팩18호
1469,A366330,1,2200,신한제7호스팩
1470,A367000,1,23350,플래티어
1471,A367340,1,2170,DB금융스팩8호
1472,A367360,1,2180,DB금융스팩9호
1473,A367460,1,2225,유안타제7호스팩
1474,A367480,1,2180,유안타제8호스팩
1475,A368770,1,2460,한국9호스팩
1476,A369370,1,3180,대신밸런스제9호스팩
1477,A372290,1,2270,하나머스트7호스팩
1478,A373200,1,2350,IBKS제15호스팩
1479,A373340,1,2690,유진스팩6호
1480,A376190,1,13000,엘비루셈
1481,A376980,1,68600,원티드랩
1482,A377030,1,54300,맥스트
1483,A377400,1,2235,하이제6호스팩
1484,A377630,1,6500,삼성스팩4호
1485,A380320,1,5100,삼성머스트스팩5호
1486,A383310,1,107900,에코프로에이치엔
1487,A386580,1,2940,한화플러스제2호스팩
1488,A387310,1,0,대신밸런스제10호스팩
1489,A388790,1,2475,IBKS제16호스팩
1490,A388800,1,2720,유진스팩7호
1491,A900070,13,1140,글로벌에스엠
1492,A900100,13,3585,애머릿지
1493,A900110,13,180,이스트아시아홀딩스
1494,A900120,13,250,씨케이에이치
1495,A900250,13,1370,크리스탈신소재
1496,A900260,13,322,로스웰
1497,A900270,13,524,헝셩그룹
1498,A900280,13,422,골든센츄리
1499,A900290,13,951,GRT
1500,A900300,13,777,오가닉티코스메틱
1501,A900310,13,1795,컬러레이
1502,A900340,13,1375,윙입푸드
1503,A950110,6,7260,SBI핀테크솔루션즈
1504,A950130,6,16850,엑세스바이오
1505,A950140,6,11300,잉글우드랩
1506,A950160,6,8010,코오롱티슈진
1507,A950170,6,5000,JTC
1508,A950180,6,18600,SNK
1509,A950190,6,21250,미투젠
1510,A950200,6,11000,소마젠
1511,A950220,6,9590,네오이뮨텍(Reg.S)
